GAME_ID,GAME_DATE,HOME,HOME_WIN,HOME_PTS,AWAY,AWAY_WL,AWAY_PTS,HOME_GP,AWAY_GP,HOME_GAMES_WON,AWAY_GAMES_WON,HOME_WIN_PCT,AWAY_WIN_PCT,HOME_AVG_PTS,AWAY_AVG_PTS,HOME_LAST5_WIN,HOME_REST_DAYS,AWAY_LAST5_WIN,AWAY_REST_DAYS,SEASON
21401092,2015-03-29,CLE,1,87,PHI,0,86,74,73,47,18,0.6351351351351351,0.2465753424657534,103.55405405405403,91.43835616438356,0.8,2.0,0.4,2.0,2014-15
21401093,2015-03-29,BKN,1,107,LAL,0,99,71,71,31,19,0.4366197183098591,0.2676056338028169,97.3661971830986,98.73239436619718,0.8,2.0,0.4,2.0,2014-15
21401094,2015-03-29,NOP,1,110,MIN,0,88,72,72,38,16,0.5277777777777778,0.2222222222222222,99.22222222222224,98.04166666666669,0.2,2.0,0.4,2.0,2014-15
21401095,2015-03-29,BOS,0,106,LAC,1,119,72,73,32,48,0.4444444444444444,0.6575342465753424,100.59722222222224,106.38356164383562,0.4,2.0,1.0,2.0,2014-15
21401096,2015-03-29,MIA,1,109,DET,0,102,72,72,33,28,0.4583333333333333,0.3888888888888889,94.54166666666669,98.33333333333331,0.4,2.0,0.8,2.0,2014-15
21401097,2015-03-29,WAS,0,91,HOU,1,99,73,72,41,49,0.5616438356164384,0.6805555555555556,98.35616438356163,103.47222222222224,0.2,2.0,0.8,2.0,2014-15
21401098,2015-03-29,SAS,1,103,MEM,0,89,72,73,46,50,0.6388888888888888,0.684931506849315,102.68055555555556,98.71232876712328,0.8,2.0,0.6,2.0,2014-15
21401099,2015-03-29,IND,1,104,DAL,0,99,72,73,31,45,0.4305555555555556,0.6164383561643836,96.83333333333331,104.1917808219178,0.2,3.0,0.4,2.0,2014-15
21401100,2015-03-29,PHX,0,97,OKC,1,109,73,73,38,41,0.5205479452054794,0.5616438356164384,103.84931506849315,103.1917808219178,0.6,2.0,0.6,1.0,2014-15
21401101,2015-03-30,CHA,0,104,BOS,1,116,72,73,31,32,0.4305555555555556,0.4383561643835616,95.01388888888889,100.67123287671232,0.4,2.0,0.4,1.0,2014-15
21401102,2015-03-30,PHI,0,111,LAL,1,113,74,72,18,19,0.2432432432432432,0.2638888888888889,91.36486486486488,98.73611111111111,0.2,1.0,0.4,1.0,2014-15
21401103,2015-03-30,ATL,1,101,MIL,0,88,73,73,55,36,0.7534246575342466,0.4931506849315068,102.4109589041096,97.7945205479452,0.4,2.0,0.4,2.0,2014-15
21401104,2015-03-30,TOR,1,99,HOU,0,96,73,73,43,50,0.589041095890411,0.684931506849315,104.17808219178082,103.4109589041096,0.4,3.0,0.8,1.0,2014-15
21401105,2015-03-30,MEM,1,97,SAC,0,83,74,72,50,26,0.6756756756756757,0.3611111111111111,98.58108108108108,101.125,0.4,1.0,0.8,3.0,2014-15
21401106,2015-03-30,MIN,0,84,UTA,1,104,73,73,16,32,0.2191780821917808,0.4383561643835616,97.9041095890411,94.67123287671232,0.2,1.0,0.2,2.0,2014-15
21401107,2015-03-30,POR,1,109,PHX,0,86,72,74,47,38,0.6527777777777778,0.5135135135135135,102.52777777777776,103.75675675675676,0.6,2.0,0.4,1.0,2014-15
21401108,2015-03-31,BKN,1,111,IND,0,106,72,73,32,32,0.4444444444444444,0.4383561643835616,97.5,96.93150684931508,0.8,2.0,0.4,2.0,2014-15
21401109,2015-03-31,DET,1,105,ATL,0,95,73,74,28,56,0.3835616438356164,0.7567567567567568,98.38356164383562,102.39189189189187,0.8,2.0,0.6,1.0,2014-15
21401110,2015-03-31,MIA,0,81,SAS,1,95,73,73,34,47,0.4657534246575342,0.6438356164383562,94.73972602739724,102.68493150684932,0.4,2.0,0.8,2.0,2014-15
21401111,2015-03-31,LAC,0,106,GSW,1,110,74,73,49,60,0.6621621621621622,0.821917808219178,106.55405405405403,109.78082191780824,1.0,2.0,1.0,3.0,2014-15
21401112,2015-04-01,CHA,1,102,DET,0,78,73,74,31,29,0.4246575342465753,0.3918918918918919,95.13698630136986,98.47297297297295,0.2,2.0,0.8,1.0,2014-15
21401113,2015-04-01,ORL,0,91,SAS,1,103,74,74,22,48,0.2972972972972973,0.6486486486486487,95.91891891891892,102.58108108108108,0.2,5.0,0.8,1.0,2014-15
21401114,2015-04-01,WAS,1,106,PHI,0,93,74,75,41,18,0.5540540540540541,0.24,98.25675675675676,91.62666666666668,0.2,3.0,0.2,2.0,2014-15
21401115,2015-04-01,BOS,1,100,IND,0,87,74,74,33,32,0.4459459459459459,0.4324324324324324,100.87837837837836,97.05405405405403,0.6,2.0,0.4,1.0,2014-15
21401116,2015-04-01,NYK,0,98,BKN,1,100,74,73,14,33,0.1891891891891892,0.4520547945205479,91.75675675675676,97.68493150684932,0.0,4.0,0.8,1.0,2014-15
21401117,2015-04-01,HOU,1,115,SAC,0,111,74,73,50,26,0.6756756756756757,0.3561643835616438,103.3108108108108,100.87671232876713,0.8,2.0,0.6,2.0,2014-15
21401118,2015-04-01,MIL,1,95,CHI,0,91,74,74,36,45,0.4864864864864865,0.6081081081081081,97.66216216216216,101.10810810810813,0.4,2.0,0.8,4.0,2014-15
21401119,2015-04-01,MIN,0,99,TOR,1,113,74,74,16,44,0.2162162162162162,0.5945945945945946,97.7162162162162,104.10810810810813,0.2,2.0,0.6,2.0,2014-15
21401120,2015-04-01,OKC,0,131,DAL,1,135,74,74,42,45,0.5675675675675675,0.6081081081081081,103.27027027027027,104.12162162162164,0.6,3.0,0.2,3.0,2014-15
21401121,2015-04-01,UTA,1,98,DEN,0,84,74,74,33,28,0.4459459459459459,0.3783783783783784,94.79729729729728,100.51351351351352,0.4,2.0,0.4,4.0,2014-15
21401122,2015-04-01,POR,0,122,LAC,1,126,73,75,48,49,0.6575342465753424,0.6533333333333333,102.61643835616438,106.54666666666668,0.8,2.0,0.8,1.0,2014-15
21401123,2015-04-01,LAL,0,92,NOP,1,113,73,73,20,39,0.273972602739726,0.5342465753424658,98.93150684931508,99.36986301369863,0.4,2.0,0.4,3.0,2014-15
21401124,2015-04-02,CLE,1,114,MIA,0,88,75,74,48,34,0.64,0.4594594594594595,103.33333333333331,94.55405405405403,0.8,4.0,0.4,2.0,2014-15
21401125,2015-04-02,DAL,0,101,HOU,1,108,75,75,46,51,0.6133333333333333,0.68,104.53333333333332,103.46666666666668,0.4,1.0,0.8,1.0,2014-15
21401126,2015-04-02,GSW,1,107,PHX,0,106,74,75,61,38,0.8243243243243243,0.5066666666666667,109.7837837837838,103.52,1.0,2.0,0.2,3.0,2014-15
21401127,2015-04-03,IND,1,93,CHA,0,74,75,74,32,32,0.4266666666666667,0.4324324324324324,96.92,95.22972972972973,0.4,2.0,0.4,2.0,2014-15
21401128,2015-04-03,WAS,1,101,NYK,0,87,75,75,42,14,0.56,0.1866666666666666,98.36,91.84,0.4,2.0,0.0,2.0,2014-15
21401129,2015-04-03,BOS,0,101,MIL,1,110,75,75,34,37,0.4533333333333333,0.4933333333333333,100.86666666666666,97.62666666666668,0.6,2.0,0.6,2.0,2014-15
21401130,2015-04-03,BKN,1,114,TOR,0,109,74,75,34,45,0.4594594594594595,0.6,97.7162162162162,104.22666666666667,1.0,2.0,0.6,2.0,2014-15
21401131,2015-04-03,CHI,1,88,DET,0,82,75,75,45,29,0.6,0.3866666666666666,100.97333333333331,98.2,0.6,2.0,0.6,2.0,2014-15
21401132,2015-04-03,MEM,1,100,OKC,0,92,75,75,51,42,0.68,0.56,98.56,103.64,0.4,4.0,0.4,2.0,2014-15
21401133,2015-04-03,MIN,0,84,ORL,1,97,75,75,16,22,0.2133333333333333,0.2933333333333333,97.73333333333332,95.85333333333334,0.0,2.0,0.2,2.0,2014-15
21401134,2015-04-03,SAS,1,123,DEN,0,93,75,75,49,28,0.6533333333333333,0.3733333333333333,102.58666666666667,100.29333333333334,1.0,2.0,0.4,2.0,2014-15
21401135,2015-04-03,SAC,0,95,NOP,1,101,74,74,26,40,0.3513513513513513,0.5405405405405406,101.01351351351352,99.55405405405403,0.4,2.0,0.6,2.0,2014-15
21401136,2015-04-03,LAL,0,77,POR,1,107,74,74,20,48,0.2702702702702703,0.6486486486486487,98.83783783783784,102.87837837837836,0.4,2.0,0.8,2.0,2014-15
21401137,2015-04-04,CHA,1,92,PHI,0,91,75,76,32,18,0.4266666666666667,0.2368421052631578,94.94666666666669,91.64473684210526,0.4,1.0,0.2,3.0,2014-15
21401138,2015-04-04,ATL,1,131,BKN,0,99,75,75,56,35,0.7466666666666667,0.4666666666666667,102.29333333333334,97.93333333333334,0.6,4.0,1.0,1.0,2014-15
21401139,2015-04-04,DET,1,99,MIA,0,98,76,75,29,34,0.3815789473684211,0.4533333333333333,97.98684210526316,94.46666666666668,0.4,1.0,0.4,2.0,2014-15
21401140,2015-04-04,TOR,0,116,BOS,1,117,76,76,45,34,0.5921052631578947,0.4473684210526316,104.28947368421052,100.86842105263158,0.6,1.0,0.6,1.0,2014-15
21401141,2015-04-04,MEM,0,83,WAS,1,92,76,76,52,43,0.6842105263157895,0.5657894736842105,98.57894736842104,98.39473684210526,0.4,1.0,0.6,1.0,2014-15
21401142,2015-04-04,DAL,0,110,GSW,1,123,76,75,46,62,0.6052631578947368,0.8266666666666667,104.48684210526316,109.74666666666668,0.4,2.0,1.0,2.0,2014-15
21401143,2015-04-04,MIL,0,90,ORL,1,97,76,76,38,23,0.5,0.3026315789473684,97.78947368421052,95.86842105263158,0.6,1.0,0.2,1.0,2014-15
21401144,2015-04-04,DEN,0,92,LAC,1,107,76,76,28,50,0.3684210526315789,0.6578947368421053,100.19736842105264,106.80263157894736,0.2,1.0,0.8,3.0,2014-15
21401145,2015-04-04,PHX,1,87,UTA,0,85,76,75,38,34,0.5,0.4533333333333333,103.55263157894736,94.84,0.0,2.0,0.6,3.0,2014-15
21401146,2015-04-04,POR,1,99,NOP,0,90,75,75,49,41,0.6533333333333333,0.5466666666666666,102.93333333333334,99.57333333333334,0.8,1.0,0.8,1.0,2014-15
21401147,2015-04-05,OKC,0,112,HOU,1,115,76,76,42,52,0.5526315789473685,0.6842105263157895,103.48684210526316,103.52631578947368,0.2,2.0,0.8,3.0,2014-15
21401148,2015-04-05,CLE,1,99,CHI,0,94,76,76,49,46,0.6447368421052632,0.6052631578947368,103.47368421052632,100.80263157894736,0.8,3.0,0.8,2.0,2014-15
21401149,2015-04-05,IND,1,112,MIA,0,89,76,76,33,34,0.4342105263157895,0.4473684210526316,96.86842105263158,94.51315789473684,0.4,2.0,0.2,1.0,2014-15
21401150,2015-04-05,SAS,1,107,GSW,0,92,76,76,50,63,0.6578947368421053,0.8289473684210527,102.85526315789474,109.92105263157896,1.0,2.0,1.0,1.0,2014-15
21401151,2015-04-05,NYK,1,101,PHI,0,91,76,77,14,18,0.1842105263157894,0.2337662337662337,91.77631578947368,91.63636363636364,0.0,2.0,0.0,1.0,2014-15
21401152,2015-04-05,SAC,0,95,UTA,1,101,75,76,26,34,0.3466666666666667,0.4473684210526316,100.93333333333334,94.71052631578948,0.2,2.0,0.6,1.0,2014-15
21401153,2015-04-05,LAL,0,78,LAC,1,106,75,77,20,51,0.2666666666666666,0.6623376623376623,98.54666666666668,106.8051948051948,0.2,2.0,0.8,1.0,2014-15
21400668,2015-04-06,BKN,1,106,POR,0,96,76,76,35,50,0.4605263157894737,0.6578947368421053,97.94736842105264,102.88157894736842,0.8,2.0,0.8,2.0,2014-15
21401154,2015-04-07,ATL,1,96,PHX,0,69,76,77,57,39,0.75,0.5064935064935064,102.67105263157896,103.33766233766234,0.6,3.0,0.2,3.0,2014-15
21401155,2015-04-07,MIA,1,105,CHA,0,100,77,76,34,33,0.4415584415584415,0.4342105263157895,94.44155844155844,94.90789473684212,0.2,2.0,0.6,3.0,2014-15
21401156,2015-04-07,NOP,1,103,GSW,0,100,76,77,41,63,0.5394736842105263,0.8181818181818182,99.44736842105264,109.68831168831169,0.8,3.0,0.8,2.0,2014-15
21401157,2015-04-07,OKC,0,88,SAS,1,113,77,77,42,51,0.5454545454545454,0.6623376623376623,103.5974025974026,102.9090909090909,0.2,2.0,1.0,2.0,2014-15
21401158,2015-04-07,SAC,1,116,MIN,0,111,76,76,26,16,0.3421052631578947,0.2105263157894736,100.85526315789474,97.55263157894736,0.0,2.0,0.0,4.0,2014-15
21401159,2015-04-07,LAC,1,105,LAL,0,100,78,76,52,20,0.6666666666666666,0.2631578947368421,106.7948717948718,98.27631578947368,0.8,2.0,0.2,2.0,2014-15
21401160,2015-04-08,CHA,0,74,TOR,1,92,77,77,33,45,0.4285714285714285,0.5844155844155844,94.97402597402598,104.44155844155844,0.4,1.0,0.6,4.0,2014-15
21401161,2015-04-08,ORL,1,105,CHI,0,103,77,77,24,46,0.3116883116883117,0.5974025974025974,95.88311688311688,100.71428571428572,0.4,4.0,0.6,3.0,2014-15
21401162,2015-04-08,PHI,0,90,WAS,1,119,78,77,18,44,0.2307692307692307,0.5714285714285714,91.62820512820512,98.31168831168831,0.0,3.0,0.8,4.0,2014-15
21401163,2015-04-08,BKN,0,111,ATL,1,114,77,77,36,58,0.4675324675324675,0.7532467532467533,98.05194805194805,102.58441558441558,0.8,2.0,0.6,1.0,2014-15
21401164,2015-04-08,DET,0,103,BOS,1,113,77,77,30,35,0.3896103896103896,0.4545454545454545,98.0,101.07792207792208,0.4,4.0,0.6,4.0,2014-15
21401165,2015-04-08,NYK,0,86,IND,1,102,77,77,15,34,0.1948051948051948,0.4415584415584415,91.8961038961039,97.06493506493509,0.2,3.0,0.6,3.0,2014-15
21401166,2015-04-08,MEM,1,110,NOP,0,74,77,77,52,42,0.6753246753246753,0.5454545454545454,98.37662337662336,99.49350649350647,0.4,4.0,0.8,1.0,2014-15
21401167,2015-04-08,MIL,0,99,CLE,1,104,77,77,38,50,0.4935064935064935,0.6493506493506493,97.68831168831169,103.41558441558442,0.4,4.0,0.8,3.0,2014-15
21401168,2015-04-08,SAS,1,110,HOU,0,98,78,77,52,53,0.6666666666666666,0.6883116883116883,103.03846153846152,103.67532467532467,1.0,1.0,0.8,3.0,2014-15
21401169,2015-04-08,DEN,1,119,LAL,0,101,77,77,28,20,0.3636363636363636,0.2597402597402597,100.0909090909091,98.2987012987013,0.2,4.0,0.2,1.0,2014-15
21401170,2015-04-08,UTA,1,103,SAC,0,91,77,77,35,27,0.4545454545454545,0.3506493506493506,94.7922077922078,101.05194805194805,0.8,3.0,0.2,1.0,2014-15
21401171,2015-04-08,DAL,1,107,PHX,0,104,77,78,46,39,0.5974025974025974,0.5,104.55844155844156,102.8974358974359,0.2,4.0,0.2,1.0,2014-15
21401172,2015-04-08,POR,1,116,MIN,0,91,77,77,50,16,0.6493506493506493,0.2077922077922078,102.7922077922078,97.72727272727272,0.6,2.0,0.0,1.0,2014-15
21401173,2015-04-09,MIA,0,78,CHI,1,89,78,78,35,46,0.4487179487179487,0.5897435897435898,94.57692307692308,100.74358974358974,0.2,2.0,0.4,1.0,2014-15
21401174,2015-04-09,GSW,1,116,POR,0,105,78,78,63,51,0.8076923076923077,0.6538461538461539,109.56410256410255,102.96153846153848,0.6,2.0,0.6,1.0,2014-15
21401175,2015-04-10,ORL,0,99,TOR,1,101,78,78,25,46,0.3205128205128205,0.5897435897435898,96.0,104.28205128205128,0.6,2.0,0.6,2.0,2014-15
21401176,2015-04-10,ATL,1,104,CHA,0,80,78,78,59,33,0.7564102564102564,0.4230769230769231,102.73076923076924,94.7051282051282,0.8,2.0,0.4,2.0,2014-15
21401177,2015-04-10,BKN,1,117,WAS,0,80,78,78,36,45,0.4615384615384615,0.5769230769230769,98.21794871794872,98.57692307692308,0.6,2.0,0.8,2.0,2014-15
21401178,2015-04-10,CLE,0,90,BOS,1,99,78,78,51,36,0.6538461538461539,0.4615384615384615,103.42307692307692,101.23076923076924,0.8,2.0,0.8,2.0,2014-15
21401179,2015-04-10,DET,0,103,IND,1,107,78,78,30,35,0.3846153846153846,0.4487179487179487,98.06410256410255,97.12820512820512,0.4,2.0,0.6,2.0,2014-15
21401180,2015-04-10,NYK,0,91,MIL,1,99,78,78,15,38,0.1923076923076923,0.4871794871794871,91.82051282051282,97.7051282051282,0.2,2.0,0.4,2.0,2014-15
21401181,2015-04-10,HOU,0,103,SAS,1,104,78,79,53,53,0.6794871794871795,0.6708860759493671,103.6025641025641,103.126582278481,0.6,2.0,1.0,2.0,2014-15
21401182,2015-04-10,NOP,1,90,PHX,0,75,78,79,42,39,0.5384615384615384,0.4936708860759494,99.16666666666669,102.9113924050633,0.6,2.0,0.2,2.0,2014-15
21401183,2015-04-10,OKC,1,116,SAC,0,103,78,78,42,27,0.5384615384615384,0.3461538461538461,103.3974358974359,100.92307692307692,0.2,3.0,0.2,2.0,2014-15
21401184,2015-04-10,DEN,0,143,DAL,1,144,78,78,29,47,0.3717948717948718,0.6025641025641025,100.33333333333331,104.5897435897436,0.2,2.0,0.4,2.0,2014-15
21401185,2015-04-10,UTA,0,88,MEM,1,89,78,78,36,53,0.4615384615384615,0.6794871794871795,94.8974358974359,98.52564102564102,0.8,2.0,0.6,2.0,2014-15
21401186,2015-04-10,LAL,1,106,MIN,0,98,78,78,20,16,0.2564102564102564,0.2051282051282051,98.33333333333331,97.64102564102564,0.0,2.0,0.0,2.0,2014-15
21401187,2015-04-11,ORL,0,79,NYK,1,80,79,79,25,15,0.3164556962025316,0.189873417721519,96.0379746835443,91.81012658227849,0.6,1.0,0.2,1.0,2014-15
21401188,2015-04-11,MIA,0,104,TOR,1,107,79,79,35,47,0.4430379746835443,0.5949367088607594,94.36708860759494,104.24050632911391,0.2,2.0,0.6,1.0,2014-15
21401189,2015-04-11,CHI,1,114,PHI,0,107,79,79,47,18,0.5949367088607594,0.2278481012658227,100.59493670886076,91.60759493670886,0.4,2.0,0.0,3.0,2014-15
21401190,2015-04-11,LAC,1,94,MEM,0,86,79,79,53,54,0.6708860759493671,0.6835443037974683,106.77215189873418,98.40506329113924,0.8,4.0,0.8,1.0,2014-15
21401191,2015-04-11,POR,0,105,UTA,1,111,79,79,51,36,0.6455696202531646,0.4556962025316455,102.9873417721519,94.81012658227849,0.6,2.0,0.6,1.0,2014-15
21401192,2015-04-11,GSW,1,110,MIN,0,101,79,79,64,16,0.810126582278481,0.2025316455696202,109.64556962025316,97.64556962025316,0.6,2.0,0.0,1.0,2014-15
21401193,2015-04-12,MIL,1,96,BKN,0,73,79,79,39,37,0.4936708860759494,0.4683544303797468,97.72151898734175,98.45569620253164,0.6,2.0,0.6,2.0,2014-15
21401194,2015-04-12,BOS,1,117,CLE,0,78,79,79,37,51,0.4683544303797468,0.6455696202531646,101.20253164556962,103.25316455696202,0.8,2.0,0.8,2.0,2014-15
21401195,2015-04-12,DET,1,116,CHA,0,77,79,79,30,33,0.379746835443038,0.4177215189873418,98.126582278481,94.51898734177216,0.2,2.0,0.2,2.0,2014-15
21401196,2015-04-12,DEN,1,122,SAC,0,111,79,79,29,27,0.3670886075949367,0.3417721518987341,100.873417721519,100.9493670886076,0.2,2.0,0.2,2.0,2014-15
21401197,2015-04-12,IND,1,116,OKC,0,104,79,79,36,43,0.4556962025316455,0.5443037974683544,97.25316455696202,103.55696202531644,0.8,2.0,0.2,2.0,2014-15
21401198,2015-04-12,WAS,1,108,ATL,0,99,79,79,45,60,0.569620253164557,0.759493670886076,98.34177215189874,102.74683544303798,0.8,2.0,0.8,2.0,2014-15
21401199,2015-04-12,HOU,1,121,NOP,0,114,79,79,53,43,0.6708860759493671,0.5443037974683544,103.59493670886076,99.0506329113924,0.6,2.0,0.6,2.0,2014-15
21401200,2015-04-12,SAS,1,107,PHX,0,91,80,80,54,39,0.675,0.4875,103.1375,102.5625,1.0,2.0,0.2,2.0,2014-15
21401201,2015-04-12,LAL,0,106,DAL,1,120,79,79,21,48,0.2658227848101265,0.6075949367088608,98.43037974683544,105.0886075949367,0.2,2.0,0.6,2.0,2014-15
21401202,2015-04-13,CHA,0,90,HOU,1,100,80,80,33,54,0.4125,0.675,94.3,103.8125,0.2,1.0,0.6,1.0,2014-15
21401203,2015-04-13,CLE,1,109,DET,0,97,80,80,51,31,0.6375,0.3875,102.9375,98.35,0.6,1.0,0.4,1.0,2014-15
21401204,2015-04-13,PHI,0,97,MIL,1,107,80,80,18,40,0.225,0.5,91.8,97.7,0.0,2.0,0.6,1.0,2014-15
21401205,2015-04-13,ATL,0,108,NYK,1,112,80,80,60,16,0.75,0.2,102.7,91.6625,0.8,1.0,0.4,2.0,2014-15
21401206,2015-04-13,BKN,0,86,CHI,1,113,80,80,37,48,0.4625,0.6,98.1375,100.7625,0.4,1.0,0.6,2.0,2014-15
21401207,2015-04-13,MIA,1,100,ORL,0,93,80,80,35,25,0.4375,0.3125,94.4875,95.825,0.2,2.0,0.6,2.0,2014-15
21401208,2015-04-13,MIN,0,88,NOP,1,100,80,80,16,43,0.2,0.5375,97.6875,99.2375,0.0,2.0,0.4,1.0,2014-15
21401209,2015-04-13,OKC,1,101,POR,0,90,80,80,43,51,0.5375,0.6375,103.5625,103.0125,0.2,1.0,0.4,2.0,2014-15
21401210,2015-04-13,UTA,1,109,DAL,0,92,80,80,37,49,0.4625,0.6125,95.0125,105.275,0.6,2.0,0.6,1.0,2014-15
21401211,2015-04-13,SAC,1,102,LAL,0,92,80,80,27,21,0.3375,0.2625,101.075,98.525,0.2,1.0,0.2,1.0,2014-15
21401212,2015-04-13,GSW,1,111,MEM,0,107,80,80,65,54,0.8125,0.675,109.65,98.25,0.6,2.0,0.6,2.0,2014-15
21401213,2015-04-13,LAC,1,110,DEN,0,103,80,80,54,30,0.675,0.375,106.6125,101.1375,1.0,2.0,0.4,1.0,2014-15
21401214,2015-04-14,BOS,1,95,TOR,0,93,80,80,38,48,0.475,0.6,101.4,104.275,0.8,2.0,0.6,3.0,2014-15
21401215,2015-04-14,IND,1,99,WAS,0,95,80,80,37,46,0.4625,0.575,97.4875,98.4625,1.0,2.0,0.8,2.0,2014-15
21401216,2015-04-14,PHX,0,101,LAC,1,112,81,81,39,55,0.4814814814814814,0.6790123456790124,102.41975308641976,106.65432098765432,0.2,2.0,1.0,1.0,2014-15
21401217,2015-04-15,CHI,1,91,ATL,0,85,81,81,49,60,0.6049382716049383,0.7407407407407407,100.91358024691358,102.76543209876544,0.6,2.0,0.6,2.0,2014-15
21401218,2015-04-15,DAL,1,114,POR,0,98,81,81,49,51,0.6049382716049383,0.6296296296296297,105.11111111111111,102.85185185185183,0.6,2.0,0.2,2.0,2014-15
21401219,2015-04-15,HOU,1,117,UTA,0,91,81,81,55,38,0.6790123456790124,0.4691358024691358,103.76543209876544,95.1851851851852,0.6,2.0,0.8,2.0,2014-15
21401220,2015-04-15,MEM,1,95,IND,0,83,81,81,54,38,0.6666666666666666,0.4691358024691358,98.35802469135804,97.50617283950618,0.4,2.0,1.0,1.0,2014-15
21401221,2015-04-15,MIL,0,100,BOS,1,105,81,81,41,39,0.5061728395061729,0.4814814814814814,97.8148148148148,101.320987654321,0.6,2.0,1.0,1.0,2014-15
21401222,2015-04-15,MIN,0,113,OKC,1,138,81,81,16,44,0.1975308641975308,0.5432098765432098,97.5679012345679,103.53086419753086,0.0,2.0,0.4,2.0,2014-15
21401223,2015-04-15,NOP,1,108,SAS,0,103,81,81,44,55,0.5432098765432098,0.6790123456790124,99.24691358024693,103.1851851851852,0.6,2.0,1.0,3.0,2014-15
21401224,2015-04-15,BKN,1,101,ORL,0,88,81,81,37,25,0.4567901234567901,0.3086419753086419,97.98765432098766,95.79012345679013,0.4,2.0,0.4,2.0,2014-15
21401225,2015-04-15,CLE,1,113,WAS,0,108,81,81,52,46,0.6419753086419753,0.5679012345679012,103.01234567901234,98.41975308641976,0.6,2.0,0.6,1.0,2014-15
21401226,2015-04-15,NYK,0,90,DET,1,112,81,81,17,31,0.2098765432098765,0.382716049382716,91.91358024691358,98.33333333333331,0.6,2.0,0.4,2.0,2014-15
21401227,2015-04-15,PHI,0,101,MIA,1,105,81,81,18,36,0.2222222222222222,0.4444444444444444,91.8641975308642,94.55555555555556,0.0,2.0,0.4,2.0,2014-15
21401228,2015-04-15,TOR,1,92,CHA,0,87,81,81,48,33,0.5925925925925926,0.4074074074074074,104.1358024691358,94.24691358024693,0.6,1.0,0.0,2.0,2014-15
21401229,2015-04-15,GSW,1,133,DEN,0,126,81,81,66,30,0.8148148148148148,0.3703703703703703,109.66666666666669,101.1604938271605,0.6,2.0,0.4,2.0,2014-15
21401230,2015-04-15,LAL,0,99,SAC,1,122,81,81,21,28,0.2592592592592592,0.345679012345679,98.44444444444444,101.08641975308642,0.2,2.0,0.4,2.0,2014-15
21500018,2015-10-29,IND,0,103,MEM,1,112,1,1,0,0,0.0,0.0,99.0,76.0,0.0,1.0,0.0,1.0,2015-16
21500019,2015-10-29,NYK,0,101,ATL,1,112,1,1,1,0,1.0,0.0,122.0,94.0,1.0,1.0,0.0,2.0,2015-16
21500020,2015-10-29,LAC,1,104,DAL,0,88,1,1,1,1,1.0,1.0,111.0,111.0,1.0,1.0,1.0,1.0,2015-16
21500021,2015-10-30,CLE,1,102,MIA,0,92,2,1,1,1,0.5,1.0,100.5,104.0,0.5,2.0,1.0,2.0,2015-16
21500022,2015-10-30,ORL,0,136,OKC,1,139,1,1,0,1,0.0,1.0,87.0,112.0,0.0,2.0,1.0,2.0,2015-16
21500023,2015-10-30,PHI,0,71,UTA,1,99,1,1,0,0,0.0,0.0,95.0,87.0,0.0,2.0,0.0,2.0,2015-16
21500024,2015-10-30,BOS,0,103,TOR,1,113,1,1,1,1,1.0,1.0,112.0,106.0,1.0,2.0,1.0,2.0,2015-16
21500025,2015-10-30,DET,1,98,CHI,0,94,2,2,2,2,1.0,1.0,99.0,106.0,1.0,2.0,1.0,2.0,2015-16
21500026,2015-10-30,ATL,1,97,CHA,0,94,2,1,1,0,0.5,0.0,103.0,94.0,0.5,1.0,0.0,2.0,2015-16
21500027,2015-10-30,MIL,0,113,WAS,1,118,1,1,0,1,0.0,1.0,97.0,88.0,0.0,2.0,1.0,2.0,2015-16
21500028,2015-10-30,SAS,1,102,BKN,0,75,1,1,0,0,0.0,0.0,106.0,100.0,0.0,2.0,0.0,2.0,2015-16
21500029,2015-10-30,DEN,0,78,MIN,1,95,1,1,1,1,1.0,1.0,105.0,112.0,1.0,2.0,1.0,2.0,2015-16
21500030,2015-10-30,HOU,0,92,GSW,1,112,1,1,0,1,0.0,1.0,85.0,111.0,0.0,2.0,1.0,3.0,2015-16
21500031,2015-10-30,SAC,1,132,LAL,0,114,1,1,0,0,0.0,0.0,104.0,111.0,0.0,2.0,0.0,2.0,2015-16
21500032,2015-10-30,PHX,1,110,POR,0,92,1,1,0,1,0.0,1.0,95.0,112.0,0.0,2.0,1.0,2.0,2015-16
21500033,2015-10-31,IND,0,76,UTA,1,97,2,2,0,1,0.0,0.5,101.0,93.0,0.0,2.0,0.5,1.0,2015-16
21500034,2015-10-31,WAS,0,110,NYK,1,117,2,2,2,1,1.0,0.5,103.0,111.5,1.0,1.0,0.5,2.0,2015-16
21500035,2015-10-31,NOP,0,120,GSW,1,134,2,2,0,2,0.0,1.0,94.5,111.5,0.0,3.0,1.0,1.0,2015-16
21500036,2015-10-31,MEM,1,101,BKN,0,91,2,2,1,0,0.5,0.0,94.0,87.5,0.5,2.0,0.0,1.0,2015-16
21500037,2015-10-31,POR,0,90,PHX,1,101,2,2,1,1,0.5,0.5,102.0,102.5,0.5,1.0,0.5,1.0,2015-16
21500038,2015-10-31,LAC,1,114,SAC,0,109,2,2,2,1,1.0,0.5,107.5,118.0,1.0,2.0,0.5,1.0,2015-16
21500039,2015-11-01,CHA,0,92,ATL,1,94,2,3,0,2,0.0,0.6666666666666666,94.0,101.0,0.0,2.0,0.667,2.0,2015-16
